class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
Hello,0.790583074092865,0.5690120458602905,3.6112749057792826e-07,0.0,0.7242735624313354,0.5411381125450134,-0.021157221868634224,0.0,0.6761017441749573,0.47393864393234253,-0.029548443853855133,0.0,0.6521022915840149,0.4064161479473114,-0.03672323748469353,0.0,0.6242882013320923,0.35898351669311523,-0.04338020458817482,0.0,0.7021427750587463,0.36701762676239014,-0.013084818609058857,0.0,0.6807841062545776,0.28013482689857483,-0.03026248700916767,0.0,0.6713452339172363,0.2278037965297699,-0.044918473809957504,0.0,0.6654452085494995,0.18024668097496033,-0.05594180151820183,0.0,0.7396087050437927,0.3507753014564514,-0.017409993335604668,0.0,0.7227783203125,0.2547298073768616,-0.03166256844997406,0.0,0.7132296562194824,0.19465936720371246,-0.045927293598651886,0.0,0.7050541043281555,0.14250780642032623,-0.05692477524280548,0.0,0.7766783237457275,0.35349583625793457,-0.025545945391058922,0.0,0.7683379650115967,0.26497137546539307,-0.041905153542757034,0.0,0.7612006068229675,0.2091507464647293,-0.05337716266512871,0.0,0.7532281279563904,0.15996843576431274,-0.06192812696099281,0.0,0.8152222633361816,0.37080252170562744,-0.03597769886255264,0.0,0.819556474685669,0.3026871085166931,-0.05169146880507469,0.0,0.8202495574951172,0.25670039653778076,-0.05857006832957268,0.0,0.8184834718704224,0.21372607350349426,-0.06330366432666779,0.0
Hello,0.792939305305481,0.5668002367019653,3.632914342688309e-07,0.0,0.7250292301177979,0.5400725603103638,-0.02207227237522602,0.0,0.6764577627182007,0.47318804264068604,-0.029922649264335632,0.0,0.6518349051475525,0.4047071933746338,-0.03642692416906357,0.0,0.623532772064209,0.35718148946762085,-0.04229896515607834,0.0,0.702853798866272,0.3667706549167633,-0.010923189111053944,0.0,0.6816185116767883,0.280028760433197,-0.027147211134433746,0.0,0.672102153301239,0.2277664840221405,-0.041420646011829376,0.0,0.6657937169075012,0.18049627542495728,-0.05231514945626259,0.0,0.7400864362716675,0.3492778539657593,-0.014419155195355415,0.0,0.7232341170310974,0.25373733043670654,-0.02800898067653179,0.0,0.7134739756584167,0.19392980635166168,-0.04216151311993599,0.0,0.7051548957824707,0.1423856019973755,-0.05312203988432884,0.0,0.7766236662864685,0.3513846695423126,-0.022022845223546028,0.0,0.7683817744255066,0.26347488164901733,-0.038146618753671646,0.0,0.7607311010360718,0.207839235663414,-0.05008013918995857,0.0,0.7523728609085083,0.1585780680179596,-0.05900151655077934,0.0,0.8146809935569763,0.36817219853401184,-0.032028742134571075,0.0,0.8198922872543335,0.30155426263809204,-0.04780324548482895,0.0,0.8205130696296692,0.25604498386383057,-0.055249571800231934,0.0,0.818732738494873,0.2129819095134735,-0.0604419931769371,0.0
Hello,0.7930915355682373,0.566736102104187,3.715328205089463e-07,0.0,0.7246747016906738,0.5399131178855896,-0.02246698923408985,0.0,0.6761420369148254,0.4730879068374634,-0.03059743158519268,0.0,0.6517404317855835,0.4044342041015625,-0.03729216754436493,0.0,0.6233611702919006,0.35638731718063354,-0.04334549233317375,0.0,0.7029993534088135,0.36684560775756836,-0.01153599377721548,0.0,0.6815629005432129,0.28036585450172424,-0.028154322877526283,0.0,0.6719201803207397,0.2281842827796936,-0.042663779109716415,0.0,0.665657103061676,0.18110978603363037,-0.05362951010465622,0.0,0.7403053641319275,0.3492186665534973,-0.014957931824028492,0.0,0.7231450080871582,0.2535359859466553,-0.02887030877172947,0.0,0.7133796215057373,0.19347834587097168,-0.04323321208357811,0.0,0.7052351832389832,0.14165033400058746,-0.054267000406980515,0.0,0.77690190076828,0.3511955142021179,-0.02250879816710949,0.0,0.7686037421226501,0.26270797848701477,-0.039048925042152405,0.0,0.7611001133918762,0.2070862054824829,-0.051109541207551956,0.0,0.7529513835906982,0.15796668827533722,-0.059993281960487366,0.0,0.814876914024353,0.3680253028869629,-0.032453253865242004,0.0,0.8199105262756348,0.3012867569923401,-0.048507846891880035,0.0,0.8205736875534058,0.2560742199420929,-0.055916011333465576,0.0,0.8187945485115051,0.21356280148029327,-0.06098078191280365,0.0
Hello,0.7928793430328369,0.5645850300788879,3.647693063157931e-07,0.0,0.7247581481933594,0.5397853255271912,-0.022541411221027374,0.0,0.67549067735672,0.47409120202064514,-0.030912216752767563,0.0,0.6516203880310059,0.4053266942501068,-0.0377468578517437,0.0,0.6237853169441223,0.3568727374076843,-0.04394644871354103,0.0,0.7024718523025513,0.3663095235824585,-0.013454302214086056,0.0,0.6808013916015625,0.27995768189430237,-0.030477212741971016,0.0,0.6713184714317322,0.2277112603187561,-0.044975634664297104,0.0,0.6654976010322571,0.18069076538085938,-0.055851176381111145,0.0,0.7400859594345093,0.3494619131088257,-0.016919033601880074,0.0,0.7222526669502258,0.25405633449554443,-0.031021064147353172,0.0,0.7127010226249695,0.1940823644399643,-0.0451781339943409,0.0,0.7050439715385437,0.1422489434480667,-0.05611754581332207,0.0,0.776951253414154,0.3518957495689392,-0.024389127269387245,0.0,0.7682860493659973,0.2636895775794983,-0.04115133360028267,0.0,0.7609347701072693,0.20830218493938446,-0.0529523529112339,0.0,0.7529619336128235,0.15966475009918213,-0.06164037436246872,0.0,0.8155465126037598,0.3687576353549957,-0.034221284091472626,0.0,0.8202276229858398,0.30139464139938354,-0.050584547221660614,0.0,0.8209971785545349,0.25619083642959595,-0.05789918825030327,0.0,0.819145679473877,0.2140863537788391,-0.06284262984991074,0.0
Hello,0.7908427715301514,0.5654097199440002,3.832496986433398e-07,0.0,0.7235715985298157,0.5387950539588928,-0.022357139736413956,0.0,0.6749074459075928,0.4720248579978943,-0.030857451260089874,0.0,0.6515026688575745,0.40387770533561707,-0.03782546892762184,0.0,0.6241855621337891,0.3558852970600128,-0.044298719614744186,0.0,0.7021934986114502,0.36571449041366577,-0.014392652548849583,0.0,0.681572675704956,0.27884912490844727,-0.03173061087727547,0.0,0.6725034713745117,0.2265011966228485,-0.04637746512889862,0.0,0.666858434677124,0.1793326586484909,-0.05729666352272034,0.0,0.7398751378059387,0.34949877858161926,-0.01796058379113674,0.0,0.7233167886734009,0.2527680993080139,-0.03247666731476784,0.0,0.7140716314315796,0.19246184825897217,-0.046774376183748245,0.0,0.7064187526702881,0.14075018465518951,-0.05767105519771576,0.0,0.7767860889434814,0.352374404668808,-0.02542952075600624,0.0,0.7690010070800781,0.2632681727409363,-0.04226823151111603,0.0,0.7616739869117737,0.20716358721256256,-0.05424969270825386,0.0,0.753792405128479,0.15799757838249207,-0.06303539872169495,0.0,0.8149521350860596,0.36974984407424927,-0.035227663815021515,0.0,0.8201306462287903,0.3022245168685913,-0.05150774121284485,0.0,0.8207440376281738,0.2566002905368805,-0.05897921323776245,0.0,0.8189457058906555,0.2140999287366867,-0.06405585259199142,0.0
Hello,0.7914457321166992,0.5655102729797363,3.7665427043975797e-07,0.0,0.7241902351379395,0.5397866368293762,-0.02265840396285057,0.0,0.6750494241714478,0.4726293087005615,-0.03102128952741623,0.0,0.6514089107513428,0.4041808843612671,-0.03779015690088272,0.0,0.6237620711326599,0.3571471869945526,-0.04408864676952362,0.0,0.7027790546417236,0.36602291464805603,-0.014538549818098545,0.0,0.6818941831588745,0.27872878313064575,-0.03158983215689659,0.0,0.6727463603019714,0.22615927457809448,-0.04602380469441414,0.0,0.6670293807983398,0.17876866459846497,-0.05687840282917023,0.0,0.7402048110961914,0.3496968150138855,-0.017891112715005875,0.0,0.723534107208252,0.25242599844932556,-0.032222192734479904,0.0,0.7142083048820496,0.19176433980464935,-0.0463348813354969,0.0,0.7066057920455933,0.13986581563949585,-0.057148952037096024,0.0,0.7769162058830261,0.35252276062965393,-0.025183051824569702,0.0,0.7686606049537659,0.26315221190452576,-0.0418429858982563,0.0,0.7611621022224426,0.2068740725517273,-0.05388224869966507,0.0,0.7533312439918518,0.1575312316417694,-0.06278333812952042,0.0,0.8150827884674072,0.3697242736816406,-0.03485385328531265,0.0,0.820006787776947,0.302096962928772,-0.05109027773141861,0.0,0.8207058310508728,0.25634312629699707,-0.05877923592925072,0.0,0.8191661238670349,0.2134782075881958,-0.06409744918346405,0.0
Hello,0.7898520827293396,0.5678762197494507,3.6899021438330237e-07,0.0,0.72200608253479,0.5408433675765991,-0.022221919149160385,0.0,0.6743285655975342,0.4751139283180237,-0.030713554471731186,0.0,0.6509098410606384,0.40770673751831055,-0.037866514176130295,0.0,0.6232296824455261,0.36031103134155273,-0.04451845958828926,0.0,0.7013830542564392,0.3686025142669678,-0.012368541210889816,0.0,0.6803722977638245,0.2828398644924164,-0.02938452735543251,0.0,0.6707793474197388,0.23059619963169098,-0.044079702347517014,0.0,0.6646653413772583,0.18304641544818878,-0.05514688789844513,0.0,0.7385464310646057,0.3516320586204529,-0.016176793724298477,0.0,0.7222336530685425,0.25608837604522705,-0.03024137392640114,0.0,0.712462306022644,0.1961023062467575,-0.044628940522670746,0.0,0.7041128873825073,0.14370910823345184,-0.05570509284734726,0.0,0.7748311161994934,0.3539891839027405,-0.024006901308894157,0.0,0.7667468190193176,0.26553502678871155,-0.04052863270044327,0.0,0.7595713138580322,0.2100088745355606,-0.05230536311864853,0.0,0.7518454194068909,0.16060836613178253,-0.06101090461015701,0.0,0.8126079440116882,0.3709639310836792,-0.034224171191453934,0.0,0.8176099061965942,0.3038201630115509,-0.05009695887565613,0.0,0.8191260099411011,0.25833094120025635,-0.05711669474840164,0.0,0.8184729814529419,0.21562643349170685,-0.061940789222717285,0.0
Hello,0.7892980575561523,0.5684338808059692,3.708737779106741e-07,0.0,0.7219668626785278,0.5421843528747559,-0.022366952151060104,0.0,0.6737164258956909,0.47742989659309387,-0.0314888134598732,0.0,0.6502572894096375,0.40971413254737854,-0.03913143277168274,0.0,0.6227872371673584,0.3614119291305542,-0.0462447889149189,0.0,0.7002010345458984,0.37063610553741455,-0.015015293844044209,0.0,0.6791805624961853,0.2840993404388428,-0.032736293971538544,0.0,0.6698113679885864,0.23177221417427063,-0.04765018820762634,0.0,0.6637886166572571,0.18440762162208557,-0.05871094763278961,0.0,0.7376511693000793,0.3543206453323364,-0.018951022997498512,0.0,0.7207027077674866,0.25832033157348633,-0.03381415829062462,0.0,0.7109007835388184,0.19833704829216003,-0.048397939652204514,0.0,0.7026008367538452,0.1460757553577423,-0.05948188900947571,0.0,0.7745174169540405,0.35711389780044556,-0.026696722954511642,0.0,0.7664985060691833,0.26790398359298706,-0.043746914714574814,0.0,0.7592710852622986,0.21239250898361206,-0.05546676367521286,0.0,0.751212477684021,0.16326816380023956,-0.0640103667974472,0.0,0.8128297924995422,0.37442126870155334,-0.03675031289458275,0.0,0.8179516196250916,0.3062921166419983,-0.05296303331851959,0.0,0.8191797733306885,0.260511577129364,-0.059861186891794205,0.0,0.8179852962493896,0.21765410900115967,-0.06445492804050446,0.0
Hello,0.7892171144485474,0.5678336024284363,3.7635913940903265e-07,0.0,0.7216587662696838,0.5417873859405518,-0.021849418058991432,0.0,0.6732297539710999,0.47691264748573303,-0.030537612736225128,0.0,0.6500946283340454,0.4086097776889801,-0.03780650347471237,0.0,0.6226667761802673,0.36036181449890137,-0.044525306671857834,0.0,0.6998938918113708,0.37035271525382996,-0.01410604827105999,0.0,0.6789549589157104,0.2841302156448364,-0.03143621236085892,0.0,0.6699157953262329,0.23210255801677704,-0.04616359993815422,0.0,0.6641831994056702,0.18471813201904297,-0.05712096765637398,0.0,0.7373835444450378,0.353901743888855,-0.01812388002872467,0.0,0.7202721834182739,0.2577763795852661,-0.032521817833185196,0.0,0.71099853515625,0.19754473865032196,-0.046841539442539215,0.0,0.7032084465026855,0.1449960172176361,-0.05776116997003555,0.0,0.7742584347724915,0.3566795289516449,-0.025950027629733086,0.0,0.7661769986152649,0.26780077815055847,-0.042788129299879074,0.0,0.7590157985687256,0.21207892894744873,-0.05453554913401604,0.0,0.7509942650794983,0.1627880185842514,-0.06309156119823456,0.0,0.8126392364501953,0.3739074468612671,-0.03603663668036461,0.0,0.8176610469818115,0.30622756481170654,-0.052247803658246994,0.0,0.8187706470489502,0.2608398497104645,-0.05921156704425812,0.0,0.8174183964729309,0.21833296120166779,-0.06382916122674942,0.0
Hello,0.7895454168319702,0.5687440633773804,3.7511614436880336e-07,0.0,0.7219341993331909,0.5437462329864502,-0.023065388202667236,0.0,0.673793613910675,0.47901055216789246,-0.032245319336652756,0.0,0.6508475542068481,0.41076552867889404,-0.03971629589796066,0.0,0.6230499148368835,0.36213746666908264,-0.046502307057380676,0.0,0.700392484664917,0.3709820508956909,-0.014886169694364071,0.0,0.6787729263305664,0.2842000126838684,-0.032170236110687256,0.0,0.6692864894866943,0.23191513121128082,-0.0467209555208683,0.0,0.6632503271102905,0.18459975719451904,-0.05761132761836052,0.0,0.7373008728027344,0.35412290692329407,-0.0183205995708704,0.0,0.7197185158729553,0.2577890157699585,-0.03267065808176994,0.0,0.7100573778152466,0.19826771318912506,-0.046760737895965576,0.0,0.7019011974334717,0.14685893058776855,-0.057556167244911194,0.0,0.773793637752533,0.356687068939209,-0.02569703385233879,0.0,0.7650229930877686,0.2667769491672516,-0.04257472604513168,0.0,0.7575316429138184,0.21079707145690918,-0.05423686280846596,0.0,0.7493958473205566,0.16124114394187927,-0.06280551105737686,0.0,0.8121704459190369,0.3737823963165283,-0.03545789048075676,0.0,0.8170187473297119,0.3053961992263794,-0.0519200898706913,0.0,0.8178279995918274,0.259333997964859,-0.05923931673169136,0.0,0.8161604404449463,0.21589891612529755,-0.06415535509586334,0.0
Hello,0.7905157208442688,0.5665086507797241,3.6620477317228506e-07,0.0,0.7229019403457642,0.5400670766830444,-0.02185971848666668,0.0,0.6741489768028259,0.47461944818496704,-0.030293423682451248,0.0,0.6505534648895264,0.4071881175041199,-0.03726956248283386,0.0,0.6233100295066833,0.35944730043411255,-0.043654438108205795,0.0,0.7004643082618713,0.3684421479701996,-0.0134676992893219,0.0,0.6794849634170532,0.2826933264732361,-0.03057653084397316,0.0,0.6700530052185059,0.23065419495105743,-0.04531218856573105,0.0,0.6638731956481934,0.18344846367835999,-0.056388624012470245,0.0,0.7383273839950562,0.3513983488082886,-0.017371036112308502,0.0,0.7213103175163269,0.25647392868995667,-0.031468022614717484,0.0,0.7117905616760254,0.19689683616161346,-0.04575267806649208,0.0,0.7037645578384399,0.14465177059173584,-0.05673570558428764,0.0,0.7756652235984802,0.3539636433124542,-0.025114906951785088,0.0,0.7674348950386047,0.26564130187034607,-0.041526369750499725,0.0,0.760297954082489,0.21039272844791412,-0.05295815318822861,0.0,0.7524059414863586,0.16116878390312195,-0.06145084649324417,0.0,0.8144649267196655,0.3715503513813019,-0.0351506769657135,0.0,0.819213330745697,0.30487769842147827,-0.05090600997209549,0.0,0.8199138641357422,0.2599342465400696,-0.05755022168159485,0.0,0.818290650844574,0.21761415898799896,-0.06204013526439667,0.0
Hello,0.7902519106864929,0.5659275054931641,3.7633193983310775e-07,0.0,0.7223313450813293,0.5413378477096558,-0.023486189544200897,0.0,0.6740988492965698,0.4764740467071533,-0.03265848010778427,0.0,0.6508171558380127,0.4081108272075653,-0.04005979001522064,0.0,0.6230034828186035,0.35942816734313965,-0.046810127794742584,0.0,0.7012587189674377,0.3679375648498535,-0.01507075596600771,0.0,0.6800936460494995,0.2816707491874695,-0.032599274069070816,0.0,0.6706721782684326,0.22960931062698364,-0.04753866419196129,0.0,0.6645153760910034,0.1822328120470047,-0.058747150003910065,0.0,0.7388192415237427,0.35099753737449646,-0.018286162987351418,0.0,0.7217567563056946,0.25600844621658325,-0.03275136649608612,0.0,0.7120866179466248,0.19648012518882751,-0.047219954431056976,0.0,0.7039881944656372,0.14418865740299225,-0.058367952704429626,0.0,0.7757512331008911,0.35385218262672424,-0.025471637025475502,0.0,0.7672197222709656,0.2656192183494568,-0.042377084493637085,0.0,0.7598173022270203,0.21067094802856445,-0.05410151556134224,0.0,0.7517940402030945,0.1613297015428543,-0.06277215480804443,0.0,0.814237117767334,0.3715220093727112,-0.03507207706570625,0.0,0.8190512657165527,0.3046191930770874,-0.05145031958818436,0.0,0.8200873732566833,0.25972431898117065,-0.05857110768556595,0.0,0.8188069462776184,0.21720372140407562,-0.06335702538490295,0.0
Hello,0.7902843952178955,0.5662199854850769,3.6796004110328795e-07,0.0,0.7234956622123718,0.5377604961395264,-0.020297469571232796,0.0,0.6764342784881592,0.47066736221313477,-0.02807207964360714,0.0,0.6531036496162415,0.4030083417892456,-0.034758083522319794,0.0,0.624977707862854,0.35684773325920105,-0.041042160242795944,0.0,0.7023546695709229,0.3648662567138672,-0.011214539408683777,0.0,0.6815488934516907,0.27922379970550537,-0.027783511206507683,0.0,0.672442615032196,0.22725582122802734,-0.04230576381087303,0.0,0.6669073104858398,0.18053318560123444,-0.053211383521556854,0.0,0.7404568791389465,0.34880512952804565,-0.015823423862457275,0.0,0.7236801981925964,0.25327107310295105,-0.029413355514407158,0.0,0.7141680121421814,0.19316183030605316,-0.043792735785245895,0.0,0.7061734199523926,0.14166975021362305,-0.05484455078840256,0.0,0.7779368758201599,0.35195058584213257,-0.024191496893763542,0.0,0.7701663970947266,0.26346731185913086,-0.04027136042714119,0.0,0.762494683265686,0.2075100988149643,-0.05213687941431999,0.0,0.7541877627372742,0.15879447758197784,-0.060957346111536026,0.0,0.8164539933204651,0.3702150881290436,-0.034700777381658554,0.0,0.8219332098960876,0.3037590980529785,-0.050238702446222305,0.0,0.8227295875549316,0.2585819363594055,-0.05712808668613434,0.0,0.8212425112724304,0.2166430652141571,-0.06184308975934982,0.0
Hello,0.7910054326057434,0.5659989714622498,3.5837953760164964e-07,0.0,0.7244285345077515,0.5389866828918457,-0.021982265636324883,0.0,0.6771985292434692,0.47403034567832947,-0.030618226155638695,0.0,0.6535261869430542,0.40640032291412354,-0.03794184327125549,0.0,0.6257311105728149,0.35838526487350464,-0.044670481234788895,0.0,0.7036698460578918,0.3659365773200989,-0.01206971425563097,0.0,0.6817907691001892,0.2800210118293762,-0.028926219791173935,0.0,0.6717540621757507,0.22807279229164124,-0.043498314917087555,0.0,0.665488064289093,0.18116605281829834,-0.054457105696201324,0.0,0.7410328984260559,0.3489525616168976,-0.015945522114634514,0.0,0.7238208055496216,0.2533758282661438,-0.02979874424636364,0.0,0.7136601805686951,0.1936652511358261,-0.04403143748641014,0.0,0.7051643133163452,0.1422083079814911,-0.05501281097531319,0.0,0.7778700590133667,0.35127362608909607,-0.02383478730916977,0.0,0.7697585225105286,0.26250940561294556,-0.04015162214636803,0.0,0.7621874213218689,0.206888347864151,-0.05194316431879997,0.0,0.7539339065551758,0.15803974866867065,-0.0606834813952446,0.0,0.8163450956344604,0.36861613392829895,-0.03407766669988632,0.0,0.8218541145324707,0.30180254578590393,-0.049820128828287125,0.0,0.822928249835968,0.25631654262542725,-0.05693017318844795,0.0,0.8216919302940369,0.2139049768447876,-0.06180701032280922,0.0
Hello,0.7940493226051331,0.5684624314308167,3.6803302805310523e-07,0.0,0.7272918820381165,0.5421919822692871,-0.02275869809091091,0.0,0.6785410046577454,0.47425347566604614,-0.031837720423936844,0.0,0.6549606323242188,0.40555495023727417,-0.0393318310379982,0.0,0.626887321472168,0.35740527510643005,-0.04636462405323982,0.0,0.7060645222663879,0.36640694737434387,-0.015238269232213497,0.0,0.6852055191993713,0.279829740524292,-0.03294553607702255,0.0,0.675859808921814,0.22712939977645874,-0.047919053584337234,0.0,0.6701772212982178,0.17953231930732727,-0.05908089876174927,0.0,0.7439671754837036,0.34984079003334045,-0.019040759652853012,0.0,0.7279289364814758,0.25287580490112305,-0.03379285708069801,0.0,0.7187235355377197,0.1924385279417038,-0.04819634184241295,0.0,0.7110012173652649,0.1407260149717331,-0.059160128235816956,0.0,0.7809365391731262,0.3529655933380127,-0.026736179366707802,0.0,0.7738791108131409,0.26263338327407837,-0.04367922618985176,0.0,0.7667018175125122,0.2063179314136505,-0.05542836710810661,0.0,0.7590014338493347,0.15715909004211426,-0.06406459212303162,0.0,0.818949818611145,0.37108927965164185,-0.03678736463189125,0.0,0.8240500688552856,0.30179327726364136,-0.052981555461883545,0.0,0.8252585530281067,0.2555682063102722,-0.060069385915994644,0.0,0.8241028189659119,0.21267050504684448,-0.06487862020730972,0.0
Hello,0.7943742275238037,0.568240225315094,3.645715480615763e-07,0.0,0.7273162007331848,0.5421393513679504,-0.02191706746816635,0.0,0.6782108545303345,0.47458428144454956,-0.030413024127483368,0.0,0.6547639966011047,0.4055907726287842,-0.03747881203889847,0.0,0.6271353363990784,0.35761797428131104,-0.04407409206032753,0.0,0.7059683799743652,0.3666146397590637,-0.01432096492499113,0.0,0.6848627328872681,0.2792763113975525,-0.03158999979496002,0.0,0.6756753325462341,0.22657738626003265,-0.0461522676050663,0.0,0.6701319217681885,0.1789454221725464,-0.05707419291138649,0.0,0.7433634400367737,0.34999197721481323,-0.018226565793156624,0.0,0.7272036671638489,0.252887487411499,-0.03266077861189842,0.0,0.7180062532424927,0.1926988810300827,-0.046702977269887924,0.0,0.7102739214897156,0.14098520576953888,-0.05748724192380905,0.0,0.7800482511520386,0.35251477360725403,-0.02599325031042099,0.0,0.7725036144256592,0.2626742422580719,-0.04255516082048416,0.0,0.7651897668838501,0.20658469200134277,-0.05408843234181404,0.0,0.7574498057365417,0.15748918056488037,-0.06267285346984863,0.0,0.8182802796363831,0.3696080446243286,-0.03611065819859505,0.0,0.8236029148101807,0.3007436990737915,-0.05206902697682381,0.0,0.8249340057373047,0.25438421964645386,-0.05928267538547516,0.0,0.8239375948905945,0.21113289892673492,-0.06425881385803223,0.0
Hello,0.7951239943504333,0.5704231262207031,3.8218539089029946e-07,0.0,0.7266454100608826,0.5412477254867554,-0.022021690383553505,0.0,0.6779398918151855,0.4735282063484192,-0.030441483482718468,0.0,0.654049277305603,0.40523120760917664,-0.03747481480240822,0.0,0.625831663608551,0.35726943612098694,-0.04394279792904854,0.0,0.7050895690917969,0.36659690737724304,-0.01270860806107521,0.0,0.6848587989807129,0.2787819802761078,-0.029671983793377876,0.0,0.6760280728340149,0.22589918971061707,-0.04431208595633507,0.0,0.6702967286109924,0.17816880345344543,-0.05539475008845329,0.0,0.7434192299842834,0.35081538558006287,-0.016748804599046707,0.0,0.7270481586456299,0.25360143184661865,-0.03085799515247345,0.0,0.7177785634994507,0.19285555183887482,-0.0452510267496109,0.0,0.7096800208091736,0.140223428606987,-0.05631816387176514,0.0,0.7811986207962036,0.35442832112312317,-0.024798694998025894,0.0,0.7731778621673584,0.2639954090118408,-0.04153990000486374,0.0,0.7659165263175964,0.20747514069080353,-0.05359034240245819,0.0,0.7578608989715576,0.15746717154979706,-0.06245369464159012,0.0,0.8205955624580383,0.37256667017936707,-0.03516008332371712,0.0,0.8258969783782959,0.3038766384124756,-0.05140931159257889,0.0,0.8269479274749756,0.25765174627304077,-0.05875599756836891,0.0,0.8255115747451782,0.2142328917980194,-0.06376417726278305,0.0
Hello,0.795499324798584,0.5704272985458374,3.84674876841018e-07,0.0,0.7266767024993896,0.5406032800674438,-0.021524960175156593,0.0,0.6780978441238403,0.47338950634002686,-0.029752027243375778,0.0,0.6543522477149963,0.4053124189376831,-0.03676168993115425,0.0,0.6263177990913391,0.35711196064949036,-0.043229345232248306,0.0,0.7050058841705322,0.366460382938385,-0.011719332076609135,0.0,0.6847427487373352,0.2787942588329315,-0.02869172766804695,0.0,0.6760383248329163,0.22600331902503967,-0.043452195823192596,0.0,0.6704686284065247,0.178114116191864,-0.054604943841695786,0.0,0.7432878613471985,0.35065507888793945,-0.016028117388486862,0.0,0.7268741726875305,0.2534511685371399,-0.030080566182732582,0.0,0.7176386713981628,0.1927446871995926,-0.04455839470028877,0.0,0.7096050381660461,0.13983583450317383,-0.05571998655796051,0.0,0.7810715436935425,0.35412517189979553,-0.024377286434173584,0.0,0.7729026079177856,0.263993501663208,-0.04099860414862633,0.0,0.7654996514320374,0.20757515728473663,-0.052979256957769394,0.0,0.7574058771133423,0.15739655494689941,-0.061828989535570145,0.0,0.8204981088638306,0.3720700740814209,-0.035046108067035675,0.0,0.8256085515022278,0.30344855785369873,-0.0511188879609108,0.0,0.8267383575439453,0.2572384774684906,-0.05832505598664284,0.0,0.8255629539489746,0.2136465460062027,-0.06326193362474442,0.0
Hello,0.7939805388450623,0.5696698427200317,3.8005666169738106e-07,0.0,0.7252547740936279,0.5422035455703735,-0.02235804870724678,0.0,0.6761101484298706,0.4757198691368103,-0.03090125508606434,0.0,0.6526733040809631,0.4070262908935547,-0.038153067231178284,0.0,0.62519371509552,0.35854169726371765,-0.04480194300413132,0.0,0.7033146619796753,0.3690048158168793,-0.012780183926224709,0.0,0.6820708513259888,0.281960666179657,-0.030409105122089386,0.0,0.672924816608429,0.22933703660964966,-0.045360155403614044,0.0,0.6673831343650818,0.18182146549224854,-0.05638521909713745,0.0,0.7411296963691711,0.3519343137741089,-0.01654750667512417,0.0,0.7240519523620605,0.2551165223121643,-0.031187256798148155,0.0,0.7142758369445801,0.19449026882648468,-0.045701343566179276,0.0,0.7064496278762817,0.14164255559444427,-0.05671142414212227,0.0,0.7784141302108765,0.3540354073047638,-0.024392707273364067,0.0,0.7698814272880554,0.26478311419487,-0.04134473577141762,0.0,0.7623968720436096,0.20865832269191742,-0.053194426000118256,0.0,0.7547658085823059,0.15891814231872559,-0.06177608668804169,0.0,0.817298948764801,0.37070539593696594,-0.03465719893574715,0.0,0.8221129179000854,0.30284857749938965,-0.05070348083972931,0.0,0.8230351805686951,0.25681477785110474,-0.057711903005838394,0.0,0.8218993544578552,0.2137138545513153,-0.062408696860075,0.0
Hello,0.7939602136611938,0.5722331404685974,3.615247976540559e-07,0.0,0.7256259918212891,0.5437180399894714,-0.020378755405545235,0.0,0.6764565706253052,0.47603845596313477,-0.0279541052877903,0.0,0.652538537979126,0.40780186653137207,-0.03450554609298706,0.0,0.6246275901794434,0.3608582019805908,-0.040563687682151794,0.0,0.7035438418388367,0.3699698746204376,-0.011146068572998047,0.0,0.6827565431594849,0.2830899953842163,-0.02798602357506752,0.0,0.6731187701225281,0.23044267296791077,-0.04262225329875946,0.0,0.666576087474823,0.18296898901462555,-0.05363612622022629,0.0,0.7410088181495667,0.353462278842926,-0.0157641414552927,0.0,0.7243322134017944,0.2573238015174866,-0.029961230233311653,0.0,0.7148001194000244,0.1968245655298233,-0.04447261244058609,0.0,0.7065555453300476,0.1441069096326828,-0.055572375655174255,0.0,0.777866780757904,0.356246680021286,-0.024217987433075905,0.0,0.7695890069007874,0.2670195698738098,-0.040893785655498505,0.0,0.7625882625579834,0.21099530160427094,-0.05292665958404541,0.0,0.75482177734375,0.16214686632156372,-0.06172880530357361,0.0,0.8163062930107117,0.37381070852279663,-0.03486284986138344,0.0,0.8217673897743225,0.3055426776409149,-0.0509486123919487,0.0,0.8231369256973267,0.25984621047973633,-0.05812946334481239,0.0,0.8219438791275024,0.21771393716335297,-0.062980517745018,0.0
